id	sampleA	sampleB	baseMeanA	baseMeanB	log2FC	pval	padj	sig
AT5G22875	WT	h3h3	778.831281996656	878.849027274092	-0.176280724777576	0.0659145269986534	0.256663385472513	notDE
AT5G22880	WT	h3h3	8503.18488827284	7046.00889051749	0.270999189806223	2.71482937192838e-05	0.000527090398910664	notDE
AT5G22920	WT	h3h3	4028.31394402345	2511.60479524579	0.681099275926879	1.42357632303014e-07	5.23812490681967e-06	notDE
AT5G22930	WT	h3h3	251.062004359714	282.859109066739	-0.172207991787866	0.246951845049175	0.554754406978714	notDE
AT5G22940	WT	h3h3	1100.51621796444	1006.76158234588	0.129486459334938	0.254734867218031	0.563199172153018	notDE
AT5G22950	WT	h3h3	1385.31654217542	1504.32198455758	-0.119469986071948	0.126273397141934	0.384220630831843	notDE
AT5G22970	WT	h3h3	11.2430690146659	8.44885323207741	0.418821183971725	0.528305133779487	0.791829118133238	notDE
AT5G22980	WT	h3h3	151.653455456488	97.8716030042475	0.636502119000073	0.0207288623133765	0.116865665458855	notDE
AT5G23000	WT	h3h3	76.7097330634573	92.0036572815783	-0.258888058160141	0.30878964911903	0.620530662058854	notDE
AT5G23010	WT	h3h3	323.783691810233	512.72827472933	-0.662037910178106	0.23483007847113	0.540333741319356	notDE
AT5G23020	WT	h3h3	1.1908952734633	4.1580970575985	-1.79860286722154	0.182103840658808	NA	notDE
AT5G23035	WT	h3h3	9.65400282193934	11.543360301723	-0.261805596892541	0.685372286169248	0.877577215710446	notDE
AT5G23040	WT	h3h3	3514.66439393239	3138.3571867811	0.162604885766718	0.0180468004718792	0.105911820253574	notDE
AT5G23050	WT	h3h3	2388.01388235617	1959.36845826172	0.285743517091342	0.013843747609081	0.0872465729983727	notDE
AT5G23060	WT	h3h3	3740.32344214855	3645.80023416561	0.0363448136009773	0.636759715093005	0.85348997300599	notDE
AT5G23065	WT	h3h3	8.79582321864361	5.5635930892727	0.645895281676553	0.392270381391949	0.695000431662827	notDE
AT5G23070	WT	h3h3	692.916696131395	652.674042393292	0.0854699592296967	0.375818508207814	0.682278175082261	notDE
AT5G23080	WT	h3h3	1476.27131886123	1495.95336598724	-0.018820114297805	0.785102429701051	0.922826089908777	notDE
AT5G23090	WT	h3h3	744.539523653356	793.143257030936	-0.0923884526623799	0.328782199492808	0.640217717665064	notDE
AT5G23100	WT	h3h3	296.684333956685	312.35864601227	-0.0782241420469064	0.575304018129135	0.820880636713676	notDE
AT5G23110	WT	h3h3	5065.89208425284	5446.44714322053	-0.104193580208872	0.149876867109571	0.422039856561665	notDE
AT5G23120	WT	h3h3	3376.65164219372	3343.70297309833	0.0133914515884384	0.831257346881036	0.941826246899373	notDE
AT5G23130	WT	h3h3	401.838757491666	353.51965245564	0.188119625779426	0.102499279042309	0.338250493643293	notDE
AT5G23140	WT	h3h3	1345.12080313146	1307.5613494083	0.0394962774841512	0.592765315699177	0.832834879654761	notDE
AT5G23150	WT	h3h3	3058.56388886655	3207.679341178	-0.0675012904810722	0.307673580619721	0.619600313049776	notDE
AT5G23155	WT	h3h3	79.0314984696012	81.0288026265717	-0.0329969642408856	0.895568340688803	0.964922069190218	notDE
AT5G23160	WT	h3h3	3.373148757491	3.81371206014092	-0.157216742542424	0.890062578993415	NA	notDE
AT5G23170	WT	h3h3	215.606944347772	112.813658430591	0.934024149759115	4.43416170473672e-07	1.45624262052129e-05	notDE
AT5G23190	WT	h3h3	30.6228694334053	26.8931550256101	0.212703394516749	0.639704759311278	0.855053001304323	notDE
AT5G23200	WT	h3h3	611.628892162934	561.566767176116	0.120313730117558	0.229258104993796	0.533706089623017	notDE
AT5G23210	WT	h3h3	1408.74239726445	1190.44160483187	0.243630795155896	0.0364255225754264	0.174034912648226	notDE
AT5G23212	WT	h3h3	28.7724222020931	9.8957033938914	1.57319367604179	0.00578407439581347	0.0446524705069738	DE
AT5G23230	WT	h3h3	350.781531419833	390.661489921466	-0.154885828152905	0.173462346315136	0.458167711545189	notDE
AT5G23240	WT	h3h3	5543.14968238111	6582.39207867051	-0.248017551330664	0.0057578946252009	0.0445145535735297	notDE
AT5G23250	WT	h3h3	1732.18723423274	1528.56006452696	0.179941737402462	0.0171649957241292	0.101966264474959	notDE
AT5G23260	WT	h3h3	354.144255260307	315.71467595105	0.161983119341978	0.246157429595457	0.554124338900752	notDE
AT5G23270	WT	h3h3	318.334549042991	421.469100139206	-0.403914528228296	0.445200498054243	0.734908553598366	notDE
AT5G23280	WT	h3h3	1876.66442730504	1927.80967105559	-0.0389394615539037	0.658252237580446	0.864019103143442	notDE
AT5G23290	WT	h3h3	981.183452899411	876.247130947135	0.161964847883413	0.0588072572629925	0.239421561651518	notDE
AT5G23300	WT	h3h3	866.868534610229	748.760740569635	0.210822084131176	0.0261244519366146	0.138171187508669	notDE
AT5G23310	WT	h3h3	2407.13922883296	1733.98730406177	0.472881266539749	2.2258726022344e-09	1.22223235325256e-07	notDE
AT5G23320	WT	h3h3	75.8533645314188	86.8793929954922	-0.191782935381553	0.438840915620573	0.730130813870421	notDE
AT5G23330	WT	h3h3	519.095321982038	559.663551303831	-0.110141082567133	0.261433080378998	0.570472561768981	notDE
AT5G23340	WT	h3h3	2898.44956757426	2889.88726349644	0.00484168536339872	0.940052115371402	0.980170153099872	notDE
AT5G23350	WT	h3h3	535.551122110693	420.363999475476	0.347313979286028	0.00156755545293428	0.0159701237034194	notDE
AT5G23360	WT	h3h3	424.373612723711	376.639969203958	0.169664387728983	0.189341216954823	0.481446468901392	notDE
AT5G23370	WT	h3h3	457.505561059719	439.649400109868	0.0542449589476556	0.659227935910871	0.864786094328131	notDE
AT5G23380	WT	h3h3	438.264846579864	472.636471600997	-0.105340322115528	0.423194775686005	0.717441111567116	notDE
AT5G23390	WT	h3h3	2854.76616057886	2909.38819340882	-0.0269893062475201	0.637973918714589	0.854208545033945	notDE
AT5G23395	WT	h3h3	623.512531823658	596.177332220264	0.064432006096825	0.509852865080926	0.780394475427634	notDE
AT5G23400	WT	h3h3	3416.41198122228	2898.51571942075	0.237227692713166	0.000567676917698392	0.00686824926130568	notDE
AT5G23405	WT	h3h3	637.631316119846	656.787836730101	-0.0419597358377403	0.664180090937027	0.866214241915908	notDE
AT5G23410	WT	h3h3	260.492500209178	239.802857294994	0.119369017153737	0.4403664606609	0.731212511053203	notDE
AT5G23420	WT	h3h3	1590.75016670355	1374.9444626628	0.209861982029388	0.00827479456003249	0.058872001828271	notDE
AT5G23430	WT	h3h3	1810.11174702722	1882.57417514129	-0.0552039601418826	0.453090675727601	0.7407276565885	notDE
AT5G23440	WT	h3h3	398.387482197196	456.250355380256	-0.194916512861851	0.0871582226769192	0.306636001088586	notDE
AT5G23450	WT	h3h3	3776.54939535416	4008.80110330173	-0.0854032240937645	0.142993110799795	0.412227222292018	notDE
AT5G23460	WT	h3h3	216.656048720936	237.539535928857	-0.138079777393266	0.354088330916678	0.664348472059546	notDE
AT5G23480	WT	h3h3	109.843041643821	92.0852029990114	0.250627093367669	0.264128029058775	0.573719620883828	notDE
AT5G23490	WT	h3h3	954.263321607204	904.046427306455	0.079478165036181	0.336613869270248	0.648264036278307	notDE
AT5G23510	WT	h3h3	521.361592254636	543.756167390192	-0.0624049374078429	0.576557899737024	0.821597133774545	notDE
AT5G23520	WT	h3h3	995.087365807094	1060.41041853041	-0.0907993829326114	0.240972157384801	0.547931487618976	notDE
AT5G23530	WT	h3h3	768.308230038419	719.31431830759	0.0945206239035086	0.335478283604433	0.646998148720185	notDE
AT5G23535	WT	h3h3	1216.04017329424	1074.02736645486	0.178187078606586	0.0220059907778581	0.122119277664636	notDE
AT5G23540	WT	h3h3	6041.68390298002	5463.36707312365	0.145193636699781	0.00440409829700879	0.0364005268353698	notDE
AT5G23550	WT	h3h3	579.865208008591	585.160813021436	-0.0127853734631071	0.89832313254321	0.966567345797761	notDE
AT5G23570	WT	h3h3	1137.13825458034	1191.80979382111	-0.0672743338195757	0.368758388041739	0.676399218836303	notDE
AT5G23575	WT	h3h3	4859.57198730489	4915.17172196549	-0.0166217400669891	0.823095476730279	0.938728566252305	notDE
AT5G23580	WT	h3h3	2226.672874627	2420.45095470193	-0.119547291431852	0.0650651580610895	0.254776076042829	notDE
AT5G23590	WT	h3h3	1243.6781171957	1253.79525080163	-0.0123091291326725	0.880773978648988	0.958862017831736	notDE
AT5G23600	WT	h3h3	295.102947348596	253.25043946621	0.221388211967066	0.127634260281488	0.387115415010414	notDE
AT5G23610	WT	h3h3	2088.91184707708	2134.02161086209	-0.0300331266845932	0.689476478069666	0.880344363969375	notDE
AT5G23630	WT	h3h3	4614.82742531049	4620.26430577625	-0.00108071289853727	0.984563075175801	0.995910074179779	notDE
AT5G23650	WT	h3h3	4.23268549968264	2.07722911930506	1.11724032956246	0.388378803212171	NA	notDE
AT5G23660	WT	h3h3	1631.00095626508	1401.04588079144	0.218456932079819	0.0533864206677757	0.225408162184625	notDE
AT5G23670	WT	h3h3	2400.3242581195	2307.48322668022	0.0570698595760323	0.440848970510806	0.731285685239609	notDE
AT5G23680	WT	h3h3	438.610668837523	419.992977524659	0.0636006246320912	0.566996951972446	0.815522119806462	notDE
AT5G23690	WT	h3h3	637.473264396466	639.143125779245	-0.00338750224354703	0.970390868155547	0.991199478017404	notDE
AT5G23700	WT	h3h3	155.429779258323	17.2846054570043	3.17864412487277	2.8146460078746e-24	7.72764669982495e-22	DE
AT5G23710	WT	h3h3	438.018378541839	471.681852367214	-0.106718620071137	0.326358296106616	0.638534985027045	notDE
AT5G23720	WT	h3h3	1089.40955011272	1037.6522032048	0.0699455263940735	0.381578717771584	0.68731669956081	notDE
AT5G23730	WT	h3h3	138.481386690299	144.713448893463	-0.0645756069231719	0.749774392885694	0.909311107720898	notDE
AT5G23740	WT	h3h3	7662.36841312447	6282.38310666576	0.286720326475853	1.60531510600893e-07	5.8765509393472e-06	notDE
AT5G23750	WT	h3h3	1062.22119774192	1015.57743353994	0.0643887311367734	0.459777016818231	0.745029889973577	notDE
AT5G23760	WT	h3h3	498.326881665441	523.305746085114	-0.0718246970088966	0.531960084830718	0.794540067851827	notDE
AT5G23770	WT	h3h3	100.921284102937	98.3790794365712	0.0439127784296655	0.836125237210192	0.943096068411265	notDE
AT5G23780	WT	h3h3	98.679902473744	98.5750874983484	0.00623359361594976	0.978043171945072	0.99417515128022	notDE
AT5G23790	WT	h3h3	3.43860400658665	5.96273030516598	-0.765465077640545	0.468037174680746	NA	notDE
AT5G23800	WT	h3h3	215.146013824452	215.977259294394	-0.0058306811651719	0.970140258449379	0.991129179896407	notDE
AT5G23810	WT	h3h3	1405.40058226173	1338.54391750207	0.0702872157203573	0.440440582576179	0.731222193648258	notDE
AT5G23820	WT	h3h3	520.060855735346	462.157866507668	0.170856607141604	0.29446788829498	0.606232438746106	notDE
AT5G23830	WT	h3h3	3.63723786295099	4.30531412802688	-0.236558328273582	0.815046676686468	NA	notDE
AT5G23840	WT	h3h3	2.777247188398	0.86642206092374	1.81719877595666	0.29967717022805	NA	notDE
AT5G23850	WT	h3h3	1027.02846700425	1180.87744780631	-0.200211220726296	0.0404986112639519	0.186752317014972	notDE
AT5G23860	WT	h3h3	2388.98646742447	2929.6764920064	-0.293283539227744	2.21328153131588e-05	0.000442966579375043	notDE
AT5G23870	WT	h3h3	766.587326850025	740.899754977251	0.048369212270963	0.635742625990064	0.853141266798924	notDE
AT5G23880	WT	h3h3	1397.99694344699	1310.18340652199	0.0941915041535935	0.195214968014357	0.489466741195726	notDE
AT5G23890	WT	h3h3	4004.0133169654	3851.69312022751	0.0563155287962124	0.326076406143714	0.638327374999521	notDE
AT5G23900	WT	h3h3	6390.06611327538	5500.36712641863	0.216162507305871	0.000103488970841952	0.00165019829529441	notDE
AT5G23908	WT	h3h3	9.12808495644983	8.17989617932822	0.157069384137386	0.820481684781388	0.937649569325654	notDE
AT5G23910	WT	h3h3	885.082157546783	805.80285504478	0.1337226776714	0.206312223208575	0.503980067909869	notDE
AT5G23920	WT	h3h3	340.187606526022	412.151345892469	-0.278657287981228	0.0252809170555121	0.134976524244276	notDE
AT5G23930	WT	h3h3	65.8747842144992	81.3816278048525	-0.305133263262585	0.210509891029833	0.509642306679002	notDE
AT5G23940	WT	h3h3	5970.93654261298	5469.50820273565	0.12665086612169	0.215394625450107	0.516363584911456	notDE
AT5G23950	WT	h3h3	316.385085069702	316.493593745048	0.00323834587545955	0.979988471417811	0.994288772227812	notDE
AT5G23960	WT	h3h3	174.918429210781	118.576054304248	0.560067739683133	0.378204688228089	0.684463229815307	notDE
AT5G23970	WT	h3h3	6112.17789343576	4279.18612036635	0.514694895276789	2.42742382009979e-08	1.07403473362473e-06	notDE
AT5G23980	WT	h3h3	15.8721174678132	18.3018834073448	-0.212396379353624	0.669230689117729	0.868614332137415	notDE
AT5G24000	WT	h3h3	472.921296644203	487.483585899206	-0.0420015366851907	0.711441753104487	0.890549862403558	notDE
AT5G24010	WT	h3h3	767.592704170993	854.168300806597	-0.156310244676987	0.144282284752983	0.413929345570737	notDE
AT5G24020	WT	h3h3	981.967589804251	867.137463761987	0.178514495256207	0.0328764134773888	0.162252309461001	notDE
AT5G24030	WT	h3h3	920.195146372015	461.028759034763	0.996861796930166	1.39327205003064e-16	2.01600817239231e-14	notDE
AT5G24060	WT	h3h3	1831.23983301609	1716.59720476876	0.0933710893294976	0.237749309968919	0.54423412045307	notDE
AT5G24080	WT	h3h3	256.178535489657	221.642232408585	0.212524268629171	0.324219309879655	0.637103359331468	notDE
AT5G24105	WT	h3h3	374.687130165713	426.330994782181	-0.185727696958343	0.649181879532513	0.85968129679377	notDE
AT5G24110	WT	h3h3	15.672126472553	5.47476705626841	1.48395419339331	0.030998163767016	0.155937438823267	notDE
AT5G24120	WT	h3h3	284.058510637565	332.792985749458	-0.23115085385454	0.127061910572869	0.385907079126079	notDE
AT5G24140	WT	h3h3	3.50587032693957	5.13286101254715	-0.585924082699414	0.591676471797872	NA	notDE
AT5G24150	WT	h3h3	3878.86594408302	4035.20148155236	-0.0570446237848059	0.894032383642396	0.964567660622798	notDE
AT5G24155	WT	h3h3	15.3443869783371	21.4622183756234	-0.502562839272701	0.314347763405329	0.626384791413894	notDE
AT5G24160	WT	h3h3	353.898723036134	121.348702196299	1.54651893000568	2.39744971476852e-20	4.58405228944356e-18	DE
AT5G24165	WT	h3h3	1963.71800905633	1901.46956361376	0.045985661537334	0.518381040724195	0.786477505285769	notDE
AT5G24170	WT	h3h3	248.928475842046	278.641989433976	-0.162079702115786	0.242033064402881	0.549352207121112	notDE
AT5G24200	WT	h3h3	3.24132728911823	2.46660706589082	0.366922276069698	0.773172174952123	NA	notDE
AT5G24205	WT	h3h3	52.9731223413234	32.0708497640532	0.721898804394785	0.0443585861022833	0.198898476000921	notDE
AT5G24206	WT	h3h3	28.042443477385	15.6065135535925	0.865609969528387	0.0715035908397877	0.271113561939457	notDE
AT5G24210	WT	h3h3	556.637450548908	427.27037386686	0.381054714280433	0.00597221567098343	0.045906316796163	notDE
AT5G24230	WT	h3h3	14.6166701517888	8.25780307777292	0.800927067727536	0.208551389199369	0.507103778264079	notDE
AT5G24240	WT	h3h3	132.878630595881	168.37284496772	-0.339271301426661	0.0971310700077555	0.327415686883704	notDE
AT5G24260	WT	h3h3	1519.88121167345	1501.38731527366	0.0186828204191514	0.819698858438558	0.937205074931219	notDE
AT5G24270	WT	h3h3	1824.28894729965	2350.10915386096	-0.364663756468118	0.00261435991346692	0.0241737985953774	notDE
AT5G24280	WT	h3h3	1962.98393717672	2114.03357518517	-0.106824903781226	0.178763010751026	0.465266149153285	notDE
AT5G24290	WT	h3h3	222.151421163483	232.573253979715	-0.064019301999048	0.668353535176777	0.86817851242331	notDE
AT5G24300	WT	h3h3	3007.28474286888	3115.28666623834	-0.0503570962795957	0.52548921193241	0.789930610243757	notDE
AT5G24310	WT	h3h3	1069.93582713539	1119.99788303349	-0.0664432428538817	0.486697505980384	0.76401019576088	notDE
AT5G24314	WT	h3h3	1897.82705412895	1776.17682068132	0.0956796529926206	0.195842830371159	0.490140242558013	notDE
AT5G24316	WT	h3h3	18.25164611658	17.3089226798598	0.0996279003328081	0.85848953317845	0.950990759001475	notDE
AT5G24318	WT	h3h3	239.604477517942	286.204219870959	-0.250831919203801	0.0925777005650379	0.317962521747888	notDE
AT5G24320	WT	h3h3	1246.389060274	1414.39750166634	-0.182718715661538	0.0372957220824225	0.176779081096741	notDE
AT5G24330	WT	h3h3	165.478777025725	165.125003054922	0.00369537135075219	0.982892266626942	0.995200680292307	notDE
AT5G24340	WT	h3h3	550.778169979798	588.238437051841	-0.0963402024583785	0.312170343068081	0.624228731221344	notDE
AT5G24350	WT	h3h3	3661.42572993878	3944.67249223124	-0.107215459455316	0.0911553902226734	0.314828044029837	notDE
AT5G24352	WT	h3h3	168.041567939746	164.081085473627	0.0350907302305224	0.848513748543825	0.946977067035735	notDE
AT5G24355	WT	h3h3	11.5076136052166	10.7048942826431	0.107812508663386	0.860297334210904	0.951724817273542	notDE
AT5G24360	WT	h3h3	1497.11560207844	1607.78725457519	-0.101411046821789	0.154221833287867	0.427991269228851	notDE
AT5G24380	WT	h3h3	391.519795894506	613.728413098687	-0.646499344529735	3.02697751989586e-07	1.02567600614826e-05	notDE
AT5G24390	WT	h3h3	366.824707771942	370.201360004895	-0.011155590362118	0.947034478611798	0.981714422982149	notDE
AT5G24400	WT	h3h3	1931.75041626215	2001.36326905941	-0.0513019131214963	0.427428366094808	0.721056886010863	notDE
AT5G24410	WT	h3h3	1.38862437056369	1.74988102913178	-0.300614471698371	0.856731992242808	NA	notDE
AT5G24420	WT	h3h3	7486.39654845628	6038.85866607683	0.310053276598767	0.26487225234177	0.57498624266589	notDE
AT5G24430	WT	h3h3	1873.50546726898	1654.37733686457	0.18030795382193	0.0105704659555462	0.0709168322174251	notDE
AT5G24450	WT	h3h3	2326.84290729342	2431.94014177054	-0.0636587542641484	0.324930672340216	0.63757075285473	notDE
AT5G24460	WT	h3h3	615.125735082716	681.569311684774	-0.147869884194664	0.154538942851604	0.428197089103958	notDE
AT5G24470	WT	h3h3	2623.64786662882	3067.7971348011	-0.225743149565294	0.0019688169486804	0.0193050434780178	notDE
AT5G24490	WT	h3h3	8128.12913236897	6590.54772435037	0.302501527302926	0.00651528699742112	0.0491111830516626	notDE
AT5G24500	WT	h3h3	646.158075609807	710.81761871318	-0.138936170395127	0.130320393201061	0.39169280286326	notDE
AT5G24510	WT	h3h3	32.9346731712696	34.3733620754636	-0.0570680610378179	0.888715956478579	0.962225198846694	notDE
AT5G24520	WT	h3h3	1488.7365252931	1744.66935407809	-0.227903059008416	0.00172653987970104	0.0173204999395098	notDE
AT5G24530	WT	h3h3	700.612993893128	783.976408548433	-0.162373199448437	0.621120119997218	0.846352096846094	notDE
AT5G24560	WT	h3h3	73.2819892734966	62.9007732430149	0.220608366481914	0.419961778231196	0.714876879311599	notDE
AT5G24570	WT	h3h3	405.131045248904	431.485224426934	-0.0946111139012321	0.44741534052267	0.736520833061186	notDE
AT5G24580	WT	h3h3	886.706411476957	1043.14031233636	-0.234334162087874	0.0333845143362913	0.16383514577852	notDE
AT5G24590	WT	h3h3	1868.03765427121	2021.64906728249	-0.114763315607826	0.118931522466437	0.371005976184658	notDE
AT5G24600	WT	h3h3	60.1216528758801	56.6045770749509	0.0758106128850885	0.792800763165816	0.925827698941867	notDE
AT5G24610	WT	h3h3	5053.06881802232	5520.86067183608	-0.127692905924882	0.0678048878307202	0.261537621390799	notDE
AT5G24620	WT	h3h3	5524.94931305786	5712.50360354945	-0.047719614109229	0.597920397826296	0.835253656407713	notDE
AT5G24630	WT	h3h3	349.210101821836	266.91997374663	0.384251310149407	0.00400482966458428	0.033765128845304	notDE
AT5G24640	WT	h3h3	4.23268549968264	2.21352705517385	0.959449074600508	0.400774601314375	NA	notDE
AT5G24650	WT	h3h3	2393.20748426938	2170.51540895819	0.141110392542328	0.0382571093039055	0.180060658405085	notDE
AT5G24655	WT	h3h3	153.113885471018	251.437994897965	-0.719218543377782	0.000101129491743276	0.00161618512364348	notDE
AT5G24660	WT	h3h3	291.437800193274	475.570184762527	-0.706903616586199	0.192042666877282	0.485032870760348	notDE
AT5G24670	WT	h3h3	3858.67817292072	3660.58646776228	0.0763370712045563	0.360024910787342	0.669032754643433	notDE
AT5G24680	WT	h3h3	275.654983613887	312.489675626985	-0.180348574334566	0.160668028007402	0.438250645749396	notDE
AT5G24690	WT	h3h3	6831.95733439611	6249.50126546558	0.128346009421386	0.0532133730374998	0.224899227076783	notDE
AT5G24710	WT	h3h3	4293.2814059822	4539.54359781229	-0.0796671161957332	0.226386158105152	0.530364246343051	notDE
AT5G24735	WT	h3h3	1989.03694220041	2397.50855055848	-0.269301613156721	0.000267543318657285	0.00367071758282383	notDE
AT5G24740	WT	h3h3	3245.43819557617	3414.11308458086	-0.0720903412347928	0.309002351077294	0.620669837490126	notDE
AT5G24750	WT	h3h3	584.233347988267	585.117821356348	-0.00265931164154249	0.978693549261375	0.994265855145029	notDE
AT5G24760	WT	h3h3	1555.1101234134	1277.06768651484	0.284742127930219	0.00132251021536078	0.0138831158146819	notDE
AT5G24770	WT	h3h3	97676.987732984	119862.344628542	-0.295280381084432	9.91625152875968e-05	0.00158949495874542	notDE
AT5G24780	WT	h3h3	94344.3986740624	83569.3166161823	0.174961559583682	0.0692936886243366	0.265035405795474	notDE
AT5G24790	WT	h3h3	27.7115388784747	8.65446133992988	1.71442523972793	0.00192398525029438	0.0189522282129964	DE
AT5G24800	WT	h3h3	2119.33442107647	1738.79625206028	0.285741757492808	0.0307779639451333	0.155340583993644	notDE
AT5G24810	WT	h3h3	5493.95870180448	5847.41185445901	-0.0896924485483897	0.282378474030965	0.594313339024765	notDE
AT5G24820	WT	h3h3	33.7942161243788	26.7677735467065	0.329365817114035	0.376781192938644	0.683159745579831	notDE
AT5G24830	WT	h3h3	632.970161134664	629.64508128953	0.00734226245448124	0.938528860387543	0.979698181689634	notDE
AT5G24840	WT	h3h3	560.445284047417	520.381610765905	0.10630762387851	0.320954327353996	0.63391192489005	notDE
AT5G24850	WT	h3h3	429.163422519842	357.086558823427	0.264014662492571	0.0264659740127571	0.139446592354444	notDE
AT5G24860	WT	h3h3	748.131176810971	702.240857068241	0.0916525502760733	0.418216703801675	0.713975662620606	notDE
AT5G24870	WT	h3h3	1554.94521767545	1253.68411418499	0.31088069343615	0.000494352580694971	0.00616214232571758	notDE
AT5G24880	WT	h3h3	20.8997954307733	26.3674764655611	-0.322162855828263	0.555594420266899	0.80967684796731	notDE
AT5G24890	WT	h3h3	2147.97527345614	2014.33633672784	0.0920763410181812	0.177445404509974	0.46301856190826	notDE
AT5G24910	WT	h3h3	13.0303151313954	27.4003156890639	-1.08863643926562	0.104476360332885	0.341895057538009	notDE
AT5G24920	WT	h3h3	15.6757455096087	19.2705295895687	-0.292209130288017	0.569867489926873	0.817450083514234	notDE
AT5G24930	WT	h3h3	5717.71338925089	5902.28735510567	-0.0458162545535479	0.417132170291697	0.713008085585737	notDE
AT5G24940	WT	h3h3	13.0294165830489	14.8995441085465	-0.196315813635422	0.772637632972462	0.918254892619195	notDE
AT5G24960	WT	h3h3	2.77905670692588	3.43889206710314	-0.32591058223574	0.801621895236319	NA	notDE
AT5G24970	WT	h3h3	577.614788103135	552.512011432635	0.0632097826584748	0.529349093614784	0.792604693337863	notDE
AT5G24980	WT	h3h3	305.351497706191	308.969235164854	-0.0187621702541398	0.881060700398306	0.958979044985303	notDE
AT5G24990	WT	h3h3	173.737812845877	203.669857598685	-0.235284181044773	0.176900727579649	0.462160434441646	notDE
AT5G25010	WT	h3h3	57.0103390893361	53.0098712109584	0.105639359735731	0.703774207608436	0.886834159343016	notDE
AT5G25020	WT	h3h3	11.3753413099412	9.34687015383342	0.262659189085017	0.677982169879394	0.874058645955525	notDE
AT5G25040	WT	h3h3	728.946414502481	897.755183690675	-0.301954998740014	0.000369003894302603	0.00481255687971391	notDE
AT5G25050	WT	h3h3	536.244608751857	590.398217885788	-0.137604102780344	0.175615288001819	0.461052028019976	notDE
AT5G25060	WT	h3h3	3404.12589416154	3483.28088553243	-0.0322042913286071	0.596282292957064	0.834327690537441	notDE
AT5G25070	WT	h3h3	1602.79775455017	1664.93606269903	-0.0558464512094571	0.421773962189688	0.71622534745658	notDE
AT5G25080	WT	h3h3	1085.48559484634	974.990790760146	0.1524866518437	0.0654925613838635	0.255934890882379	notDE
AT5G25090	WT	h3h3	636.682307637101	637.82962496265	-0.00360480367612156	0.977599497706771	0.993936915130347	notDE
AT5G25100	WT	h3h3	7479.37974921006	7532.44937904992	-0.00978452811564426	0.862823246059093	0.951954288548403	notDE
AT5G25110	WT	h3h3	414.085826502921	617.775907222355	-0.579003663748395	1.73384250651579e-05	0.000356678552132907	notDE
AT5G25120	WT	h3h3	161.238842582826	160.403514803717	0.00278166497928777	0.988283641012806	0.996615925721888	notDE
AT5G25130	WT	h3h3	556.326772552272	352.734938012976	0.661123553674508	9.10202234029534e-08	3.51840809417734e-06	notDE
AT5G25140	WT	h3h3	90.9332053664758	80.1901800618541	0.185115456286586	0.419706926618885	0.714876879311599	notDE
AT5G25150	WT	h3h3	1229.05965771087	1212.3116469721	0.0200953428779714	0.779199851101876	0.920741991546135	notDE
AT5G25160	WT	h3h3	16.4002956787332	23.5553245369607	-0.530412337163532	0.302288850949997	0.613952555301041	notDE
AT5G25170	WT	h3h3	685.912215289839	716.665514892127	-0.0633451315418279	0.574257123327611	0.820558904120957	notDE
AT5G25180	WT	h3h3	2.71088562730903	1.86914205771627	0.56870106899185	0.673221941439175	NA	notDE
AT5G25190	WT	h3h3	3040.50201694585	2942.62921746111	0.047441039015698	0.567829874896079	0.815948250077134	notDE
AT5G25210	WT	h3h3	428.550799984389	451.7950267816	-0.0770796587737446	0.494507004567634	0.769759579153287	notDE
AT5G25220	WT	h3h3	3101.61194565384	3490.06193178032	-0.169742096498514	0.0125137060065224	0.080692867849948	notDE
AT5G25230	WT	h3h3	8.40081895680417	11.7952804471879	-0.458869930644079	0.524264676015161	0.789170348472962	notDE
AT5G25240	WT	h3h3	76.0510796539548	59.9644023783573	0.336257197204113	0.236530255772219	0.542206746666887	notDE
AT5G25250	WT	h3h3	14.3552922186619	15.6126313263172	-0.13180484330162	0.823806832538369	0.938794344338504	notDE
AT5G25260	WT	h3h3	10.6476213779342	15.8657113370342	-0.593660124874996	0.298789831230726	0.610422484275281	notDE
AT5G25265	WT	h3h3	3503.93890692791	3000.82191738978	0.223591833656621	0.000419252151746041	0.00538589371904108	notDE
AT5G25270	WT	h3h3	3673.98392616895	3824.24025545232	-0.0573564687173869	0.408021704337936	0.707742167373797	notDE
AT5G25280	WT	h3h3	6685.86979460374	6191.99890980399	0.110454479163151	0.0898330876685554	0.312047943620781	notDE
AT5G25310	WT	h3h3	11.7721550903085	9.8239142681714	0.265329364240944	0.66641738250513	0.867614461848319	notDE
AT5G25320	WT	h3h3	2.77770112075935	2.81099206334839	0.0129051572768421	0.991986805665668	NA	notDE
AT5G25340	WT	h3h3	93.9244937151245	132.068467523766	-0.489694960752976	0.426991906638305	0.720760017649307	notDE
AT5G25350	WT	h3h3	5314.03974249844	4218.34255236326	0.333135820771221	3.737425910121e-05	0.000686423463681314	notDE
AT5G25360	WT	h3h3	1472.14149166437	1556.15660083644	-0.0808558872727124	0.282521564044656	0.594313339024765	notDE
AT5G25370	WT	h3h3	224.536840063842	224.072443251808	0.00673984283645112	0.964166338478669	0.988582932607384	notDE
AT5G25380	WT	h3h3	25.1974791417315	24.9145085310224	0.0165093128695254	0.967194368715088	0.98993915948015	notDE
AT5G25390	WT	h3h3	1044.62578936458	935.071098449308	0.160112421680777	0.165457069969109	0.445547862209149	notDE
